wall_time,timestamp_ms,emg_raw,rms,mdf,rms_slope,mdf_slope,fatigue_detected,is_running,is_stimulating,history_count,marker
2026-05-05T14:26:47.131,2493678,1835,45.08213,85.9375,0.646835,-4.548211,False,True,False,60,
2026-05-05T14:26:48.135,2494678,1833,42.67379,97.65625,0.196085,-4.506916,False,True,False,60,
2026-05-05T14:26:49.144,2495678,1861,46.8565,70.3125,0.154001,-7.491942,False,True,False,60,
2026-05-05T14:26:50.194,2496678,1860,44.85793,66.40625,-0.441618,-9.027699,False,True,False,60,
2026-05-05T14:26:51.219,2497678,1858,46.31786,62.5,-0.396791,-11.97402,False,True,False,60,
2026-05-05T14:26:52.138,2498678,1858,45.58116,78.125,-0.294087,-10.96629,False,True,False,60,
2026-05-05T14:26:53.134,2499678,1904,44.86094,66.40625,-0.405691,-12.36215,False,True,False,60,
2026-05-05T14:26:54.134,2500678,1853,43.09335,85.9375,-1.023111,-10.74008,False,True,False,60,
2026-05-05T14:26:55.131,2501678,1855,45.56197,70.3125,-1.20627,-10.10156,False,True,False,60,
2026-05-05T14:26:56.132,2502678,1872,45.70677,70.3125,-0.726572,-11.83196,False,True,False,60,
2026-05-05T14:26:57.132,2503678,1856,46.82254,85.9375,-0.275102,-11.07216,False,True,False,60,
2026-05-05T14:26:58.138,2504678,1866,41.968,85.9375,-0.88734,-9.85485,False,True,False,60,
2026-05-05T14:26:59.135,2505678,1863,47.25311,66.40625,0.257854,-11.61772,False,True,False,60,
2026-05-05T14:27:00.131,2506678,1862,48.94426,46.875,1.08718,-14.85462,False,True,False,60,
2026-05-05T14:27:01.132,2507678,1760,43.93645,78.125,1.101476,-14.42628,False,True,False,60,
2026-05-05T14:27:02.131,2508678,1861,42.42504,85.9375,-0.139007,-12.48059,False,True,False,60,
2026-05-05T14:27:03.142,2509678,1866,46.52102,70.3125,0.627819,-14.03052,False,True,False,60,
2026-05-05T14:27:04.176,2510678,1861,45.01295,78.125,0.804288,-15.5479,False,True,False,60,
2026-05-05T14:27:05.132,2511678,1872,41.3696,74.21875,-0.447468,-14.15394,False,True,False,60,
2026-05-05T14:27:06.131,2512678,1857,46.33241,82.03125,-0.361723,-13.15366,False,True,False,60,
2026-05-05T14:27:07.132,2513678,1859,45.87286,42.96875,-0.579803,-17.71273,False,True,False,60,
2026-05-05T14:27:08.131,2514678,1886,44.00647,78.125,-1.685534,-14.56102,False,True,False,60,
2026-05-05T14:27:09.242,2515678,1902,44.20398,85.9375,-2.10663,-10.7644,False,True,False,60,
2026-05-05T14:27:10.166,2516678,1840,47.42902,74.21875,-1.464189,-11.47528,False,True,False,60,
2026-05-05T14:27:11.187,2517678,1862,50.08885,58.59375,-0.742662,-12.20099,False,True,False,60,
2026-05-05T14:27:12.132,2518678,1861,50.70967,82.03125,0.794495,-10.22449,False,True,False,60,
2026-05-05T14:27:13.137,2519678,1866,46.96915,97.65625,0.58638,-6.705356,False,True,False,60,
2026-05-05T14:27:14.132,2520678,1840,51.33484,78.125,1.80213,-6.314431,False,True,False,60,
2026-05-05T14:27:15.182,2521678,1864,42.76632,82.03125,1.53811,-6.953658,False,True,False,60,
2026-05-05T14:27:16.134,2522678,1849,45.31766,78.125,2.269412,-6.120335,False,True,False,60,
